OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,Shape_Leng,Shape_Area,pop_change,Shape_Le_1,Shape_Ar_1
286,5,286,285,Sul,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,10000.000000000000000,286,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
287,3,287,286,Sul,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,10000.000000000000000,287,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
288,3,288,287,Sul,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,10000.000000000000000,288,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
289,5,289,288,Sul,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,10000.000000000000000,289,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
290,5,290,289,Sul,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,10000.000000000000000,290,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
291,4,291,290,Sul,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,10000.000000000000000,291,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
292,4,292,291,Sul,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,10000.000000000000000,292,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
293,4,293,292,Sul,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,10000.000000000000000,293,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
294,5,294,293,Sul,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,10000.000000000000000,294,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
295,5,295,294,Sul,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,10000.000000000000000,295,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
296,4,296,295,Sul,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,10000.000000000000000,296,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,0.000000000000000,0.000000000000000,34634.000000000000000,62831.853071795863798,314159265.358979284763336
297,4,297,296,Sul,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,10000.000000000000000,297,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,0.000000000000000,0.000000000000000,35879.000000000000000,62831.853071795863798,314159265.358979284763336
298,4,298,297,Sul,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,10000.000000000000000,298,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,0.000000000000000,0.000000000000000,35879.000000000000000,62831.853071795863798,314159265.358979284763336
299,4,299,298,Sul,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,10000.000000000000000,299,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,0.000000000000000,0.000000000000000,35879.000000000000000,62831.853071795863798,314159265.358979284763336
300,4,300,299,Sul,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,10000.000000000000000,300,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
301,4,301,300,Sul,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,10000.000000000000000,301,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
302,4,302,301,Sul,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,10000.000000000000000,302,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
303,3,303,302,Sul,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,10000.000000000000000,303,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
304,4,304,303,Sul,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,10000.000000000000000,304,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
305,4,305,304,Sul,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,10000.000000000000000,305,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
306,4,306,305,Sul,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,10000.000000000000000,306,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
307,4,307,306,Sul,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,10000.000000000000000,307,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,0.000000000000000,0.000000000000000,6856.000000000000000,62831.853071795863798,314159265.358979284763336
308,4,308,307,Sul,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,10000.000000000000000,308,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
309,4,309,308,Sul,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,10000.000000000000000,309,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
310,3,310,309,Sul,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,10000.000000000000000,310,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
311,4,311,310,Sul,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,10000.000000000000000,311,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
312,4,312,311,Sul,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,10000.000000000000000,312,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
313,3,313,312,Sul,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,10000.000000000000000,313,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
314,3,314,313,Sul,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,10000.000000000000000,314,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,0.000000000000000,0.000000000000000,1165.000000000000000,62831.853071795863798,314159265.358979284763336
315,1,315,314,Sul,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,10000.000000000000000,315,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,0.000000000000000,0.000000000000000,10219.000000000000000,62831.853071795863798,314159265.358979284763336
316,1,316,315,Sul,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,10000.000000000000000,316,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,0.000000000000000,0.000000000000000,10219.000000000000000,62831.853071795863798,314159265.358979284763336
317,2,317,316,Sul,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,10000.000000000000000,317,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,0.000000000000000,0.000000000000000,5924.000000000000000,62831.853071795863798,314159265.358979284763336
318,2,318,317,Sul,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,10000.000000000000000,318,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,0.000000000000000,0.000000000000000,5924.000000000000000,62831.853071795863798,314159265.358979284763336
319,2,319,318,Sul,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,10000.000000000000000,319,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,0.000000000000000,0.000000000000000,5924.000000000000000,62831.853071795863798,314159265.358979284763336
320,2,320,319,Sul,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,10000.000000000000000,320,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,0.000000000000000,0.000000000000000,5924.000000000000000,62831.853071795863798,314159265.358979284763336
321,2,321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,10000.000000000000000,321,4205803,Garuva,SC,503.595000000000027,6504.000000000000000,7986.000000000000000,8771.000000000000000,11378.000000000000000,14761.000000000000000,0.000000000000000,0.000000000000000,3383.000000000000000,62831.853071795863798,314159265.358979284763336
322,3,322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,10000.000000000000000,322,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
323,2,323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,10000.000000000000000,323,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
324,2,324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,10000.000000000000000,324,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
325,2,325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,10000.000000000000000,325,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
326,2,326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,10000.000000000000000,326,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
327,3,327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,10000.000000000000000,327,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,0.000000000000000,0.000000000000000,4838.000000000000000,62831.853071795863798,314159265.358979284763336
328,3,328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,10000.000000000000000,328,4109500,Guaraqueçaba,PR,2017.029999999999973,7648.000000000000000,7650.000000000000000,7762.000000000000000,8288.000000000000000,7871.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
329,3,329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,10000.000000000000000,329,4109500,Guaraqueçaba,PR,2017.029999999999973,7648.000000000000000,7650.000000000000000,7762.000000000000000,8288.000000000000000,7871.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
330,2,330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,10000.000000000000000,330,3523305,Itariri,SP,273.666999999999973,7315.000000000000000,9448.000000000000000,11608.000000000000000,13858.000000000000000,15471.000000000000000,0.000000000000000,0.000000000000000,1613.000000000000000,62831.853071795863798,314159265.358979284763336
331,2,331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,10000.000000000000000,331,3531100,Mongaguá,SP,142.754999999999995,5213.000000000000000,9928.000000000000000,19026.000000000000000,35098.000000000000000,46293.000000000000000,0.000000000000000,0.000000000000000,11195.000000000000000,62831.853071795863798,314159265.358979284763336
332,0,332,331,NA,Sao Paulo North,Pitangueiras,-24.036431000000000,-45.845947000000002,10000.000000000000000,332,,,,,,,,,,0.000000000000000,0.000000000000000,,62831.853071795863798,314159265.358979284763336
333,2,333,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,10000.000000000000000,333,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,0.000000000000000,0.000000000000000,25940.000000000000000,62831.853071795863798,314159265.358979284763336
334,2,334,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,10000.000000000000000,334,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,0.000000000000000,0.000000000000000,25940.000000000000000,62831.853071795863798,314159265.358979284763336
335,2,335,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,10000.000000000000000,335,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,0.000000000000000,0.000000000000000,25940.000000000000000,62831.853071795863798,314159265.358979284763336
336,5,336,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,10000.000000000000000,336,3513504,Cubatão,SP,142.878999999999991,50906.000000000000000,78631.000000000000000,91136.000000000000000,108309.000000000000000,118720.000000000000000,0.000000000000000,0.000000000000000,10411.000000000000000,62831.853071795863798,314159265.358979284763336
337,5,337,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,10000.000000000000000,337,3513504,Cubatão,SP,142.878999999999991,50906.000000000000000,78631.000000000000000,91136.000000000000000,108309.000000000000000,118720.000000000000000,0.000000000000000,0.000000000000000,10411.000000000000000,62831.853071795863798,314159265.358979284763336
338,5,338,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,10000.000000000000000,338,3513504,Cubatão,SP,142.878999999999991,50906.000000000000000,78631.000000000000000,91136.000000000000000,108309.000000000000000,118720.000000000000000,0.000000000000000,0.000000000000000,10411.000000000000000,62831.853071795863798,314159265.358979284763336
339,3,339,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,10000.000000000000000,339,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
340,1,340,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,10000.000000000000000,340,3520400,Ilhabela,SP,346.389000000000010,5707.000000000000000,7800.000000000000000,13538.000000000000000,20836.000000000000000,28196.000000000000000,0.000000000000000,0.000000000000000,7360.000000000000000,62831.853071795863798,314159265.358979284763336
341,3,341,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,10000.000000000000000,341,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
342,3,342,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,10000.000000000000000,342,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
343,3,343,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,10000.000000000000000,343,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
344,3,344,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,10000.000000000000000,344,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
345,1,345,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,10000.000000000000000,345,3520400,Ilhabela,SP,346.389000000000010,5707.000000000000000,7800.000000000000000,13538.000000000000000,20836.000000000000000,28196.000000000000000,0.000000000000000,0.000000000000000,7360.000000000000000,62831.853071795863798,314159265.358979284763336
346,3,346,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,10000.000000000000000,346,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
347,2,347,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,10000.000000000000000,347,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
348,3,348,347,Sudeste,Sao Paulo North,Guaecá,-23.819123000000001,-45.466200000000001,10000.000000000000000,348,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
349,1,349,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808668999999998,-46.022072000000001,10000.000000000000000,349,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
350,2,350,349,Sudeste,Sao Paulo North,Paúba,-23.802819000000000,-45.553167999999999,10000.000000000000000,350,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
351,1,351,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026000000001,-45.991173000000003,10000.000000000000000,351,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
352,2,352,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,10000.000000000000000,352,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
353,2,353,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,10000.000000000000000,353,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
354,2,354,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,10000.000000000000000,354,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
355,3,355,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,10000.000000000000000,355,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
356,3,356,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,10000.000000000000000,356,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,0.000000000000000,0.000000000000000,17606.000000000000000,62831.853071795863798,314159265.358979284763336
357,3,357,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,10000.000000000000000,357,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
358,2,358,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,10000.000000000000000,358,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
359,3,359,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,10000.000000000000000,359,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
360,3,360,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,10000.000000000000000,360,3510500,Caraguatatuba,SP,484.947000000000003,15073.000000000000000,33802.000000000000000,52878.000000000000000,78921.000000000000000,100840.000000000000000,0.000000000000000,0.000000000000000,21919.000000000000000,62831.853071795863798,314159265.358979284763336
361,1,361,360,Sudeste,Sao Paulo North,Sununga,-23.511344000000001,-45.129432999999999,10000.000000000000000,361,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
362,1,362,361,Sudeste,Sao Paulo North,Toninhas,-23.484739000000001,-45.073771000000001,10000.000000000000000,362,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
363,1,363,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835000000000,-45.067290999999997,10000.000000000000000,363,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
364,1,364,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467497999999999,-45.062055999999998,10000.000000000000000,364,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
365,1,365,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128000000001,-45.049353000000004,10000.000000000000000,365,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
366,1,366,365,Sudeste,Sao Paulo North,Patiero,-23.456318000000000,-45.021242999999998,10000.000000000000000,366,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
367,2,367,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982000000001,-45.035876999999999,10000.000000000000000,367,3550001,São Luiz do Paraitinga,SP,617.315000000000055,11655.000000000000000,9750.000000000000000,9922.000000000000000,10429.000000000000000,10397.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
