OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,OBJECTID_1,FID_1,cod_icao,nm_municip,TipoAero,nome,largura_m,num_pista,uf,altitude,extensao,cod_uso,pavimento,GEOCODIGO,Shape_Leng,Shape_Area
108,1,108,Farol,-12.958147000000000,-38.352812999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,107,108,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
109,1,109,Pedro do Sal,-12.954224000000000,-38.347234000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,108,109,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
110,1,110,Itapoa,-12.952339000000000,-38.369608999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,109,110,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
111,1,111,Seper,-12.952040999999999,-38.343243999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,110,111,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
112,1,112,Corrente,-12.948985000000000,-38.339199999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,111,112,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
113,1,113,Stela Maris,-12.947385000000001,-38.337372000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,112,113,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
114,1,114,Plator,-12.946393000000000,-38.333083999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,113,114,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
115,1,115,Aleluia,-12.926800999999999,-38.312618999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,114,115,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
116,1,116,Ipitanga,-12.920477000000000,-38.309717999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,115,116,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
117,1,117,Vilas,-12.894546000000000,-38.290790999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,116,117,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
118,1,118,Busca Vida,-12.863464000000000,-38.255961999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,117,118,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
119,0,119,Itacimirim,-12.639232000000000,-38.048194000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,118,119,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
120,0,120,Praia do Forte,-12.583304999999999,-38.005077999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,119,120,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
121,0,121,Imbassai,-12.342055000000000,-37.846200000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,120,121,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
122,0,122,Costa do Sauipe,-12.022171000000000,-37.645508000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,121,122,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
123,0,123,Marlin,-11.939802999999999,-37.602476000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,122,123,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
124,0,124,Conde,-11.848141000000000,-37.558169999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,123,124,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
125,0,125,Mangue Seco,-11.483613999999999,-37.364454000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,124,125,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
126,0,126,Mosqueiro,-11.138116000000000,-37.145493000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,125,126,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
127,1,127,Aruana,-11.067069000000000,-37.101289000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,126,127,161,SBAR,Aracaju,Nacional,Santa Maria,45.000000000000000,1,SE,7.000000000000000,2200.000000000000000,Public,asfalto ou concreto Asfáltico,2800308.000000000000000,62831.853071795863798,314159265.358979284763336
128,1,128,Hawaiizinho,-11.043927999999999,-37.082977999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,127,128,161,SBAR,Aracaju,Nacional,Santa Maria,45.000000000000000,1,SE,7.000000000000000,2200.000000000000000,Public,asfalto ou concreto Asfáltico,2800308.000000000000000,62831.853071795863798,314159265.358979284763336
129,1,129,Praia do Meio,-10.999541000000001,-37.050151000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,128,129,161,SBAR,Aracaju,Nacional,Santa Maria,45.000000000000000,1,SE,7.000000000000000,2200.000000000000000,Public,asfalto ou concreto Asfáltico,2800308.000000000000000,62831.853071795863798,314159265.358979284763336
130,0,130,Pirambu,-10.746346000000001,-36.855099000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,129,130,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
131,0,131,Ponta do Mangue,-10.639483000000000,-36.678539000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,130,131,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
132,0,132,Pontal de Peba,-10.367584000000001,-36.303941000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,131,132,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
133,0,133,Mihai,-10.196728000000000,-36.181641999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,132,133,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
134,0,134,Pontal do Coruripe,-10.160774999999999,-36.150663999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,133,134,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
135,0,135,Forjos,-10.107661999999999,-36.097672000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,134,135,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
136,0,136,Poxim,-10.063563000000000,-36.040908999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,135,136,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
137,0,137,Jacarecica,-9.916383000000000,-35.945963999999996, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,136,137,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
138,0,138,Praia do Meio,-9.824446999999999,-35.877803000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,137,138,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
139,0,139,Praia do Pontal,-9.682589999999999,-35.758536999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,138,139,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
140,0,140,Salgema,-9.679629000000000,-35.718974000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,139,140,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
141,0,141,Pier do Emissario,-9.673301000000000,-35.715234000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,140,141,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
142,0,142,Praia do Sobral,-9.666869000000000,-35.710735000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,141,142,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
143,0,143,"Pico da Barra, Brazil",-9.665630000000000,-35.697186000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,142,143,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
144,0,144,Pedra Virada,-9.585521999999999,-35.660038000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,143,144,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
145,0,145,Praia de Jatiuca,-9.531449000000000,-35.590927999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,144,145,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
146,0,146,Garca Torta,-9.487114000000000,-35.557476999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,145,146,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
147,0,147,Mirante da Sirena,-9.430906000000000,-35.503683000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,146,147,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
148,0,148,Japaratinga,-9.261582000000001,-35.353366000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,147,148,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
149,0,149,Impossivel,-8.615505000000001,-35.020375000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,148,149,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
150,0,150,Serrambi,-8.576358000000001,-35.028714999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,149,150,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
151,0,151,Porto de Galinhas,-8.488678000000000,-34.999501000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,150,151,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
152,0,152,Cupe,-8.479708000000000,-34.996577000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,151,152,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
153,0,153,Gaibu,-8.341567000000000,-34.948825999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,152,153,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
154,1,154,Bessa,-7.091138000000000,-34.832765000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,153,154,148,SNJO,João Pessoa,Nacional,Aeroclube,30.000000000000000,1,PB,5.000000000000000,1050.000000000000000,Public,asfalto ou concreto Asfáltico,2507507.000000000000000,62831.853071795863798,314159265.358979284763336
155,0,155,Saji,-6.466880000000000,-34.970449000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,154,155,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
156,0,156,Farol,-6.408908000000000,-34.979016999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,155,156,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
157,0,157,Xilauzinho,-6.395101000000000,-34.983204999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,156,157,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
158,0,158,Mar Aberto,-6.379758000000000,-34.989437000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,157,158,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
159,0,159,Pontal,-6.368680000000000,-34.993423999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,158,159,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
160,0,160,Mar da Frente,-6.365217000000000,-35.006211999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,159,160,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
161,0,161,Lajinha,-6.278960000000000,-35.033028000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,160,161,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
162,0,162,Afogados,-6.244350000000000,-35.036464000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,161,162,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
163,0,163,Sororoca,-6.238074000000000,-35.035608000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,162,163,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
164,0,164,Abacateiro,-6.233891000000000,-35.036746999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,163,164,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
165,0,165,Tibau do Sul,-6.180279000000000,-35.089708999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,164,165,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
166,0,166,Tabatinga,-6.049479000000000,-35.108238000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,165,166,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
167,0,167,Xoxoline,-6.005800000000000,-35.105258999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,166,167,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
168,0,168,Pirangi Reef,-5.980259000000000,-35.107796000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,167,168,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
169,0,169,Cotovelo,-5.949906000000000,-35.151975000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,168,169,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
170,0,170,Miami,-5.794834000000000,-35.181663999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,169,170,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
171,0,171,Areia Preta,-5.792249000000000,-35.184387000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,170,171,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
172,0,172,Praia dos Artistas,-5.781239000000000,-35.192050000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,171,172,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
173,0,173,Genipabu,-5.694407000000000,-35.201922000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,172,173,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
174,0,174,Touros Area,-5.197434000000000,-35.457929999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,173,174,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
175,0,175,Urca da Concei&ccedil;&atilde;o,-5.069617000000000,-35.800230999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,174,175,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
176,0,176,Cocoa das Lavadeiras,-5.066515000000000,-35.862005000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,175,176,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
177,1,177,Baia das Ratas,-3.813000000000000,-32.393000000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,176,177,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
178,1,178,Volta da Jurema,-3.724294000000000,-38.496071999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,177,178,2621,SBFZ,Fortaleza,Internacional,Pinto Martins,45.000000000000000,1,CE,25.000000000000000,2545.000000000000000,Public,asfalto ou concreto Asfáltico,2304400.000000000000000,62831.853071795863798,314159265.358979284763336
179,1,179,Portao,-3.719326000000000,-38.510655000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,178,179,2621,SBFZ,Fortaleza,Internacional,Pinto Martins,45.000000000000000,1,CE,25.000000000000000,2545.000000000000000,Public,asfalto ou concreto Asfáltico,2304400.000000000000000,62831.853071795863798,314159265.358979284763336
180,0,180,Barra do Ceara,-3.692659000000000,-38.584716000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,179,180,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
181,0,181,Praia do Pecem,-3.546170000000000,-38.806919000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,180,181,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
182,0,182,Tabinha,-3.500935000000000,-38.911282000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,181,182,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
183,0,183,Pedra do Meio,-3.410858000000000,-39.040807000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,182,183,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
184,0,184,Havaizinho,-3.403507000000000,-39.022171000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,183,184,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
185,0,185,Curral,-3.403353000000000,-39.025868000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,184,185,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
186,0,186,Outside,-3.398539000000000,-39.013306000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,185,186,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
187,0,187,Atins,-2.555789000000000,-42.727836000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,186,187,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
188,0,188,Ponta d'Areia,-2.497384000000000,-44.311779000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,187,188,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
189,0,189,S&atilde;o Marcos,-2.485445000000000,-44.297899999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,188,189,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
190,0,190,Calhau,-2.480673000000000,-44.249679999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,189,190,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
191,0,191,Olho D'Agu,-2.477097000000000,-44.230155000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,190,191,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
192,0,192,Ponta do Farol,-2.456442000000000,-44.173347999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,191,192,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
193,0,193, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Hermenegildo, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-33.668354000000001,-53.262405000000001,10000.000000000000000,192,193,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
194,0,194, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Navio, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-32.290560999999997,-52.258674999999997,10000.000000000000000,193,194,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
195,0,195, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tres Marias, ,5.000000000000000,2,Right and left,Sand-bar,Pros or kamikaze only...,-32.192610999999999,-52.085065999999998,10000.000000000000000,194,195,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
196,0,196, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Praia do Cassino, ,3.000000000000000,2,Right and left,Sand-bar,All surfers,-32.178336999999999,-52.142142999999997,10000.000000000000000,195,196,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
197,0,197, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Sao Jose do Norte, ,3.000000000000000,0,Right and left,Beach-break,All surfers,-32.008076000000003,-52.018889999999999,10000.000000000000000,196,197,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
198,0,198, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Quintão, ,3.500000000000000,3,Right and left,Sand-bar,Experienced surfers,-30.410782000000001,-50.292664000000002,10000.000000000000000,197,198,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
199,0,199, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Nova Tramandaí, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-30.045256999999999,-50.150033999999998,10000.000000000000000,198,199,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
200,0,200, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Oasis Sul, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-30.039822999999998,-50.147266000000002,10000.000000000000000,199,200,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
201,0,201, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai - Malvina, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-30.005490000000002,-50.129156000000002,10000.000000000000000,200,201,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
202,0,202, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Tramandai,"Tramandai Pier, Northside",3.000000000000000,3,Right and left,Beach-break,All surfers,-29.993077000000000,-50.125508000000004,10000.000000000000000,201,202,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
203,0,203, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Rainha do Mar, ,3.500000000000000,5,Right and left,Beach-break,All surfers,-29.859477999999999,-50.064568999999999,10000.000000000000000,202,203,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
204,1,204, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Xangri-lá, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.785982000000001,-50.024636000000001,10000.000000000000000,203,204,399,SSKK,Capão da Canoa,Nacional,Capão da Canoa,80.000000000000000,1,RS,10.000000000000000,700.000000000000000,Public,grama,4304630.000000000000000,62831.853071795863798,314159265.358979284763336
205,1,205, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Atlântida - Pier, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-29.784716000000000,-50.022554000000000,10000.000000000000000,204,205,399,SSKK,Capão da Canoa,Nacional,Capão da Canoa,80.000000000000000,1,RS,10.000000000000000,700.000000000000000,Public,grama,4304630.000000000000000,62831.853071795863798,314159265.358979284763336
206,1,206, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao da Canoa, ,3.000000000000000,3,Right and left,Sand-bar,All surfers,-29.758676999999999,-50.010967000000001,10000.000000000000000,205,206,399,SSKK,Capão da Canoa,Nacional,Capão da Canoa,80.000000000000000,1,RS,10.000000000000000,700.000000000000000,Public,grama,4304630.000000000000000,62831.853071795863798,314159265.358979284763336
207,0,207, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Capao Novo, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.686972000000001,-49.972558999999997,10000.000000000000000,206,207,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
208,0,208, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Curumim, ,3.000000000000000,4,Right and left,Beach-break,Experienced surfers,-29.625605000000000,-49.935744999999997,10000.000000000000000,207,208,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
209,1,209, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Itapeva, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-29.372975000000000,-49.784109999999998,10000.000000000000000,208,209,2394,SBTR,Torres,Nacional,Torres,30.000000000000000,1,RS,8.000000000000000,1500.000000000000000,Public,asfalto ou concreto Asfáltico,4321501.000000000000000,62831.853071795863798,314159265.358979284763336
210,0,210, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Guarita, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-29.357804999999999,-49.733997000000002,10000.000000000000000,209,210,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
211,0,211, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Cal, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-29.349421000000000,-49.729849999999999,10000.000000000000000,210,211,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
212,0,212, ,0.000000000000000,0.000000000000000,Rio Grande Do Sul,Ilha dos Lobos, ,5.000000000000000,2,Left,Reef-rocky,Pros or kamikaze only...,-29.346876999999999,-49.704411999999998,10000.000000000000000,211,212,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
